Id,hate_speech,offensive_language,neither,clean_tweet
19301,0,1,0,rt whiteponyjr there s only like one retarded fucking beaner that does and he s a stupid ass ex 8230
19302,0,1,0,rt afc fucking faggot
19303,1,0,0,rt joshua is a faggot just suspend him on those grounds
19304,0,1,0,rt why is it always the bitches with no money no job no contribution to anything financial that have the highest standards 8230
19305,0,1,0,rt pretty bitch is always comin thru 9786
19306,0,1,0,rt dese hoes aint loyal wal mart teamignant hoodcomedy flytv lolatl 128514 128514 128514 128514 bruh
19307,0,1,0,rt guevara join me for 8 s no fucks given join bitch
19308,0,1,0,rt all talk blahblah bye bitch
19309,0,1,0,rt ever look at a bitch tweet and was like bitch stfu 128514 128514
19310,0,0,1,rt funny how rick scott accuses charlie crist of changing his positions on everything rick s positions are dictated by corp 8230
19311,0,1,0,rt vidal everyday i turn more into a cold heartless bitch
19312,0,1,0,rt trigger finger keep my pussy wet no thanks
19313,0,1,0,rt hit that bitch with a bottle
19314,0,1,0,rt niggaaaaaa why these bitches trip so hard over a nigga when will they realize they re gonna grow up amp regret the fool
19315,0,0,1,rt because hillbillies like sports to
19316,0,1,0,rt leavin no hope for these hoes
19317,0,1,0,rt murphy3 fag
19318,0,1,0,rt pussy
19319,0,1,0,rt jam i m not saying i m for this but studs will fuck trannys but won t let they bitch strap them down you muhfuckas childish lol
19320,0,1,0,rt jam you gotta be straight forward with hoes tell them what you want from jump
19321,0,0,1,rt vice president biden amp his wife are in florida today to stump for democrat charlie crist in his bid for governor
19322,0,0,1,rt pakistani christian couple burnt alive in kasur punjab 8230
19323,0,0,1,rt as nfl reportedly asks bird flipping m i a for another 15m let s revisit s column on ridiculousness
19324,0,1,0,rt 24 her when we found her she was so sloppy and i tried to drag her to the car she was fighting back and the bitch was hea 8230
19325,0,1,0,rt 28 basically you can t be bold and be a hoe at the same time
19326,1,0,0,rt gamboa hoes will be hoes
19327,0,1,0,rt lost my erection and found it in your girlfriends pussy
19328,0,1,0,rt staxx 8220 1 day down 39 more days with out pot lent 8221 your a faggot
19329,0,1,0,rt gee24 damn it wigga 128514 128514 128514 128514
19330,0,0,1,rt ibarra95 your tweets remind me of the times when we did the oreo milkshake runs 1am in the morning 128514 128557 128557 128557
19331,0,1,0,rt imma get my crew on dis fuckin fag 3hunnad real talk nigga turn up
19332,1,0,0,rt fuuck jalens a slow bitch
19333,0,1,0,rt real rt few things worse than forcing a conversation with a dumb bitch
19334,0,1,0,rt luvvs you chantel isn t a side hoe bc apparently she s lesbian im done with life all these months hating her for no reason
19335,0,1,0,rt caudillo you re retarded enough to be both but atleast i have a date to bring you on for your birthday 10084 65039 128535
19336,0,1,0,rt cheating ain t no accident hoe fallin off a bike is a accident i ain t never seen a bitch trip amp land on no dick
19337,0,1,0,rt 8220 8220 y all hoes get boyfriends just to tweet about them 128588 8221 8221 then break up to dawg him on here lol
19338,0,1,0,rt bradshaw ain t no hoe
19339,0,1,0,rt are you kidding boycottcriminalintent just lost my fave program take a belt to that bitch
19340,0,1,0,rt 128514 128514 128514 128514 i m so weak ima go stalk him now lmfao u lucky bitch 128557 128148 128553 128514
19341,0,0,1,rt 8220 guys with colored eyes 128525 8221
19342,0,0,1,rt just saw dawn of the planet of the apes one of the better moves i ve seen this year i didn t know if i wanted the apes or 8230
19343,0,1,0,rt i was about to be like r u queer but c mon jen do u even need to ask
19344,0,0,1,rt i feel a lot of ppl trash talking indie for all sounding the same but i think any genre you re not v into tends to sound th 8230
19345,0,0,1,rt 8220 anything below a a and we disown you ling ling
19346,0,0,1,rt dear oreo what s this i hear about a watermelon flavor keep your fake fruit flavor out of my crisco sandwiches love 8230
19347,0,1,0,rt barajas 8220 quote this tweet with the funniest pic in ya camera roll 128514 8221 this bitch started it all 128514
19348,0,1,0,rt 9995 11088 65039 bitch
19349,0,1,0,rt not every female is a trophy 127942 128525 128588 some of y all hoes are just certificates of completion 128221 128195 128530
19350,0,1,0,rt and also pussy if my shit offends u get off twitter block me and go suck a cock
19351,1,0,0,rt hey dicklicker it says im happily divorced not bitter homophobic im not scared of queers i hate em fudg 8230
19352,0,1,0,rt i don t want the pussy if it makes me want to pay your bills and not sleep my sunday mornings away don t ruin my life
19353,0,0,1,rt does anyone know of a good pet sitter in cle northeast ohio specifically cats amp birds thanks clepets neo clevelan 8230
19354,0,1,0,rt boy george yeah i don t think that s okay fuckin drop it you shouldn t even joke abo 8230
19355,0,1,0,rt yeah basic bitches are a thing but how many straight white men do you know who are all the same and so boring
19356,0,1,0,rt nipple piercings are suppose to be a girls personal secret but y all hoes get them just to take a selfie
19357,0,0,1,rt when you has a frownie eats a brownie
19358,1,0,0,rt 8220 snaps13 jessica i m not afraid to slit your throat tomorrow 8221 8230
19359,0,0,1,rt reds haven t lost a series at yankee stadium since 1961 world series 76 08 12
19360,0,0,1,rt don t let a crisis go to waste dems exploiting ebola to trash repubs opposed to obama 8217 s choice for surgeon gen
19361,0,1,0,rt anxiety is such a cunt
19362,0,1,0,rt i m never watching brave heart again you cunts don t want freedom
19363,0,1,0,rt when people write a review of my comedy that starts with i m not easily offended but this was just not funny that cunt 8230
19364,0,0,1,rt i hope the yankees game doesn t get rained out tonight it s going to be a special atmosphere and game jeter deser 8230
19365,0,1,0,rt us ghettos driven by lib ideology forged by unions amp bankrupted by self serving ds catering 2parasites tcot
19366,0,0,1,rt us ghettos driven by liberal ideology forged by unions amp bankrupted by self serving dems catering 2parasites tcot
19367,1,0,0,rt us ghettos driven by liberal ideology forged by unions amp bankrupted by self serving dems catering to parasites tcot
19368,0,0,1,rt wags well i play flappy bird now and i don t know why
19369,0,1,0,rt dear everyone using natural deodorant it s not working you stinky bitch
19370,0,1,0,rt 23 8220 single nooo my nuts bitch 128514 128553 128553 128553 128553 128553
19371,0,1,0,rt nesby 128514 128514 128514 i know who chubb talkin bout lmao definitely not my hoe
19372,0,1,0,rt 8220 my main bitch and my side bitch mad at me but i could give two fucks 8221 twofucks 9996 65039 127911 127911
19373,0,1,0,rt so i see no ones participating in the twitter purge pussies ihopeitssuposetobetonight
19374,0,1,0,rt your still on the side hoe stfu
19375,0,0,1,rt aurora is more ghetto then the bellos 128514 128557
19376,0,1,0,rt damn girl u is a straight hoe 128514 128514 128514
19377,0,0,1,rt d emand e veryone s m oney amp o bjects c ollectively be r edistributed a mong t heir s upporters
19378,0,1,0,rt well i felt sorry for her before but that was stupid still though is a bitch who wont try that wit
19379,0,1,0,rt tbt halloween 2011 a spoopy hoe and her pimp daddy
19380,0,1,0,rt kee monroe bitch nooooo kim been mine you dreaming
19381,0,1,0,rt jessicaaaaa monroe bitch no i m talking to her
19382,0,0,1,rt m perez i bet she s a new york yankee prog 8230
19383,0,0,1,rt buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting who is more manly
19384,0,1,0,rt dallying is for bitches bro i dilly exclusively
19385,0,1,0,rt attention keshonna alexander had the best pussy in the world taste good asf 128523 128523 128525 128536 128079 128588 128514 128514 128514 128553 128540 128523 128523 128525 128525
19386,0,1,0,rt how much does your wife wet pussy want another dick big head
19387,0,1,0,rt fat bitches that think they cute
19388,0,0,1,rt sheryl crow be my mom
19389,1,0,0,rt rodd when kennies angry he talks like a ghetto black man and i really don t even think he notices hahahahahahaha i m laughing 8230
19390,0,0,1,rt i drink unicorn tears rt and they say blondes don t age well you look like you re 20 ho 8230
19391,0,1,0,rt if a woman cares about you she ll get mad over little things if you can t handle that you deserve a hoe
19392,0,1,0,rt nothing i hate more than a sneaky bitch
19393,0,1,0,rt bae will always be bae even when bae is not bae that s still bae therefore you hoes can move around please 9996 65039
19394,0,1,0,rt when you sitting next ya girl and ya side bitch text you hey babe
19395,0,1,0,rt lucia you ve been doing too much math homework hoe 128514 128514
19396,0,1,0,rt 0 energy for these hoes
19397,0,1,0,rt ree2 8220 these hoes are loyal 8221 plot twist
19398,0,1,0,rt i m snatching all your bitches at my leisuuuure
19399,0,1,0,rt if you hate people so much then go morph into a chihuahua since you want to be a little whiny bitch so badly
19400,0,1,0,rt lardi so i basically become a fearless bitch when i m mad
19401,0,0,1,rt sir career tho apka waise bhi khatam ho chukka you have become new amar singh so try for publicity kejr 8230
19402,0,1,0,rt seeee rt let that bitch hop in your mentions one more time hear
19403,0,0,1,rt gonski i wish i was one of those girls who guys liked no matter what ike i could wear sweats and my hair up and they would sti 8230
19404,0,1,0,rt m if i was a bird you would be the 1st person i 8217 d shit on
19405,0,1,0,rt budah aye bro you kno how this shit go we in this bitch solid af running free the 1st
19406,0,1,0,rt budah free the squaddd we in this bitch solid first block freee us
19407,0,1,0,rt budah give me head amp kiss yo nigga you a ill bitch
19408,0,1,0,rt budah gone kill me bitch nigga don t be a girl about 128076
19409,0,1,0,rt budah i kno this bitch a thot she wanna meet my momma now
19410,0,0,1,rt we may or may not be trash at taking pictures together
19411,0,0,1,rt che wigga rt if she puts up with you it s because she loves you now make it worth her while amp love her back 8230
19412,0,1,0,rt i am so nice but i m such a bitch hard 2 explain
19413,1,0,0,rt how you real don t put no money on you nigga books but chu buy a bitch chanel just to hit the puss
19414,0,1,0,rt these bitches wanna fuck me cuz dat molly got dem high 128517 128138
19415,0,1,0,rt ita hunnit ya bitches got boddies but act like they dont count cause ya loved each other lmaoo
19416,0,1,0,rt watching the innocence of muslims that dude who played muhammed must be getting a ton of pussy now
19417,0,1,0,rt good pussy change ya life 128514 128557
19418,0,1,0,rt guys say 8220 don 8217 t wear leggings if you don 8217 t got no ass 8221 amp i see you pussies walking around in muscle shirts without any mus 8230
19419,0,1,0,rt bet you won t em doe 8220 hoes gon be hoes shut up you a hoe 128514 128514 128064 8221
19420,0,1,0,rt kay25 you re a fag for using that emoji anyways you are one of my best friends amp there is never a dull moment 8230
19421,0,0,1,rt 8220 tornado sirens atleast i ll be dying with you guys t33 krizanovic 128557 8221 and this ho 8230
19422,0,1,0,rt i don t want no thot a thot is a girl that can t get no 10084 65039 from me hanging with the other little hoes wearing her be 8230
19423,0,1,0,rt you bitch ass nigga
19424,0,1,0,rt i m pretty sure just called that dude a faggot
19425,0,1,0,rt hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad 128514 128514 128514 want a cookie
19426,0,0,1,rt if jeremy lin dunked on lebron in a yankees cap and then celebrated by tebowing in front of brett favre would espn exp
19427,1,0,0,rt i would rather fuck a fat chick than allow a nigger into my house
19428,0,1,0,rt bruh you trash take yo ass back to college
19429,0,1,0,rt people be like from bae to who are you real quick i be like bitch don t play with me i ll cut you
19430,0,1,0,rt someone will love your bitch ass it won t be me but someone will love you
19431,0,1,0,rt all of a sudden all these bitches like soccer today lol
19432,0,1,0,rt basic bitches not wanted
19433,0,1,0,rt when ur with ur friend and a bitch u both hate walks past us as n 8230
19434,0,1,0,rt 32220 the karma of fucking over a good girl is the bitch you end up with
19435,0,1,0,rt okay i m kia and my middle name s faggot dylan
19436,0,1,0,rt yall stay tracking pussy miles but refuse to put any effort into controlling your own peen but okay i guess whatever ke 8230
19437,0,1,0,rt nipsey 400 bitch what you thought 128514
19438,0,1,0,rt nipsey 400 bitch you not cute you just photogenic 128514
19439,1,0,0,rt pyt you have a new boyfriend every week tf you doin hoe
19440,0,1,0,rt olivia a bird for believing this shit scandalabc
19441,0,1,0,rt anna i was wearing bucket hats before you basic bitches
19442,0,1,0,rt who s gassin these hoes bp 128564
19443,0,1,0,rt zyelon when i see a pretty girl i be like yassss slay on these hoes 128571 128525 128553 128514
19444,0,1,0,rt daddy001 that bitch got a red cootchee rover and shit 128514 128514 128514 128514 128514
19445,0,1,0,rt lazi karma is a bitch just make sure that bitch is beautiful
19446,0,0,1,rt i ve also seen a lot of that we re democrats and we re for charlie baker ad which makes me want to scr 8230
19447,0,1,0,rt that look after you just put a bitch in their place
19448,0,1,0,rt the same people that be calling people hoes be the main ones sucking dick for a chalupa worry bout you
19449,0,1,0,rt life to short to be salty get u some pussy be happy
19450,0,1,0,rt im soooo over having a bitch it aint even funny lbs
19451,0,0,1,rt not only you and that pom stuff totally porn
19452,0,1,0,rt you had me at i hate that bitch too
19453,0,1,0,rt feliciano yea dem hoes crazy
19454,0,1,0,rt real bitches like me make sure you get some even when they not lol
19455,0,1,0,rt but i don t fck with broke bitches 128524
19456,0,1,0,rt every time i come out im never with newwww bitches
19457,0,1,0,rt 8220 weezy wee if you ask me every bitch gay 8221 not me i m all sexual
19458,0,0,1,rt thanks charlie
19459,0,1,0,rt you can t find what you lookin for cuz you too busy likin 2 or 3 bitches at a time and all the same
19460,0,1,0,rt unique i hate messy females that live for mess like go sit down somewhere go get classy hoe 128536 128564 128129
19461,0,1,0,rt got to hold a koala take selfies with kangaroos saw a bunch of bad ass birds of prey and pet a fucking emu today wtf 8230
19462,0,0,1,rt cincy fans talk trash about the city of cle and then root for the like they belong stillcle cleallday gobrowns
19463,0,1,0,rt forever nobody want no pussy 25 other niggas done had before
19464,0,1,0,rt jammer just said to me he thought mustard on the beat ho was saying abdullah on the beat this whole time loooooool
19465,0,1,0,rt i m telling you shaved pussy is ugly
19466,1,0,0,rt no mom im not dramatic immature i just have fucking mental problems and youre a bitch and a cunt
19467,0,0,1,rt my son wyatt do rednecks have mullets to keep from getting red necks
19468,0,1,0,rt if i can eat some random bitches ass i can eat iggy s ass randomthought randomthot shitiwouldneverdo
19469,0,1,0,rt i hate you dumb bitches that swear that to be happy you need to be a in a relationship y all honestly need to revaluate life
19470,0,0,1,rt i m getting trash talked by a 8 year old wtf
19471,0,1,0,rt fuck wrong w these bitches lately
19472,0,1,0,rt 420 it s a joke bitch fix ya face 128514 128514 128514 128557 128557
19473,0,1,0,rt it s my pussy not yours i think this gotta be my favorite naked picture ever damn
19474,0,1,0,rt 128514 128557 128557 128557 128557 128557 128557 8220 bitch for who gap rt i m a model yall bitches can t tell me nothin
19475,1,0,0,rt it s comfortable but niccas like me say com tha ble smh
19476,0,1,0,rt why do females think its cute too be rude af all the time and mean for no reason that shit aint cute bitch
19477,0,1,0,rt unemployed niggas be having all the hoes 128514 128546
19478,0,1,0,rt 128175 i wish the bitch would
19479,0,1,0,rt niggas will cheat on a girl then stalk her and call her a hoe for moving on talking bout she gave up too quick
19480,0,1,0,rt females love stealing someone s boyfriend that s not cute y all hoes need some morals amp life goals
19481,0,1,0,rt smith you arent a bitch
19482,0,0,1,rt park you ve got to have smelt a lot of manure before you can sing like a hillbilly hankwilliams
19483,0,1,0,rt me when your bitch favorites my tweets
19484,0,1,0,rt when your at the pharmacist and they tell you your medicine will be ready in 15 mins wtf bitch it s been 30 stillwai 8230
19485,0,1,0,rt brandon you re such a queer 58386
19486,0,0,1,rt so who wants to tell the washington post that charlie crist is a democrat
19487,0,1,0,rt heavner i m such a bitch i m hard to handle i m stubborn and i have an attitude sorry to the people who put up with it 128582
19488,0,0,1,rt heavner what i really want is some brownies from h amp r iced latte my boy and a blanket w movies that sounds prettttttty amazi 8230
19489,0,1,0,rt black girls hoes cause they fuck niggas for money revenge and dumb shit like that
19490,0,1,0,rt man these hoes so familiar one minute on the team next minute they ain t with ya
19491,0,1,0,rt i love when bitches throw shade just confirms i m doing something right 128514
19492,0,1,0,rt be goodhuh im crying 128553 128557 128514 9996 65039 128557 128514 128514 that bitch going hard
19493,0,1,0,rt holder asks what ag has had to deal with that kind of treatment 8221 tell the whiny little bitch to call alberto gonzales an 8230
19494,0,1,0,rt 4370 sunnyslope dr memphis tenn 38141 come over and get fucked in the ass you lil skinny bitch i love read skinny 8230
19495,0,1,0,rt reathie reathie 128514 128514 whatup wyd b 128514 128514 128514 chilling in the square wbu bitch wat u 8230
19496,0,1,0,rt bitch nigga 128520
19497,0,1,0,rt bitches be out here eating pussy more than niggas 58385 58407
19498,0,1,0,rt exactly amp i miss you bitch
19499,0,1,0,rt mvp if you feel gotta party every weekend for entertainment ima just assume you embrace partaking in hoe like activities
19500,0,1,0,rt i can t never keep no bitch cause i put them hoze out
19501,0,1,0,rt i m one of those faggots who hates the word mines
19502,0,1,0,rt lowkey have no hoes and my life is an l
19503,0,1,0,rt i went to gnc today and the cashier had bitch we don t sell chocolate cake here written all over her face when she looke 8230
19504,0,1,0,rt porter21 8220 1mdot i hate a always wanna smoke but aint got no money as nigga bitch like bye falisha 8221 128514 128514 128514
19505,0,0,1,rt i ve only watched 10mins of this trash and i feel like i just wasted some valuable minutes of my life that i can never get b 8230
19506,0,1,0,rt when some bitch flirts with bae
19507,0,1,0,rt cant turn a hoe into a husband either
19508,0,1,0,rt duh bitch
19509,0,1,0,rt screaming like a little bitch lmaooo
19510,0,1,0,rt trying so hard to resist the urge to smack a bitch
19511,0,0,1,rt love birds
19512,0,0,1,rt i wake up in the middle of the night and chug the orange juice straight from the bottle sorry mom
19513,0,1,0,rt dese hoes be ugly af talking bout if i wanted yo boyfriend i could have him bitch you look like a boyfriend 128514 128514
19514,0,1,0,rt u dont like me but ya bitch do
19515,1,0,0,rt more queer lady templars that s my point
19516,0,1,0,rt call it insecure if u want but fuck no my man doesn t need to be friendly or have bitches as friends these hoes ain 8230
19517,0,1,0,rt where these bitches at 128555 128525 128525 128525
19518,1,0,0,rt chink this vine still funny as shit to me 128557 128557 128514 how many niggers are in my store
19519,0,1,0,rt and if you looking for my i ll be on these bitches mind
19520,0,1,0,rt dannyyy it ain t nothing to cut that bitch off 10071 65039
19521,0,1,0,rt tataaa somebody call an ambulance because these bitches dieing for attention
19522,0,1,0,rt about to rock this bitch with golden with our beautiful angelic voices gaffeoke
19523,0,1,0,rt eugene come watch me run circles round the rap game like my name was chip kelly in this bitch h 8230
19524,0,1,0,rt dese hoes be actin up
19525,0,1,0,rt from my experience these bitches ain t shit my pass all bad on 4nem
19526,0,1,0,rt how you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick maserati
19527,1,0,0,rt i don t fuck with bitch niggas i only fuck niggas bitches 128556
19528,0,1,0,rt i hate a bitch that think they crazy 128514 128514 128514 128514
19529,0,1,0,rt i hate wen hoes lie and say i fucked em signedtothestreets2
19530,0,1,0,rt i need a loyal bitch not no goofy bitch
19531,0,1,0,rt i m finna up my bag so i m cutting you weak hoes off
19532,0,1,0,rt ima pull up eat the pussy and dip
19533,0,1,0,rt never have kids by a fan bitch if so cop signedtothestreets2 lol
19534,0,1,0,rt no time to play wit bitches
19535,0,0,1,rt s o all my real fans who can wait and not want me to put out trash like other rappers signedtothestreets2 igo
19536,0,1,0,rt seem like dese bitches ain t loyal
19537,0,1,0,rt these bitches ain t my bitches
19538,0,1,0,rt people need to mind they business bitch this the internet stop posting shit then
19539,0,1,0,rt a bitch get 20 000 followers she s a boss and starting up a boutique and wearing shades in public
19540,0,1,0,rt a good woman comes around every 3 bitches a good man comes around well u get the point
19541,0,1,0,rt come this fall i m cuffin side bitches y all had y all time the whole summer
19542,0,1,0,rt it s some good side bitches out here don t let nobody tell u different
19543,0,1,0,rt maaan these hoes be photoshopping rt h damn you suppose to be that nigga how you get catfished
19544,0,1,0,rt most of worried about looking like a hoe gon regret it when u get older cuz u missing out on a lot of fun
19545,0,1,0,rt one good woman is worth a thousand bad bitches but i still wanna fuck a thousand bitches
19546,0,1,0,rt real bitches text u can u talk before they call
19547,0,1,0,rt regular bitches be trusting niggaz and letting them raw these hoes know better
19548,0,1,0,rt stop nuttin in these hoes
19549,0,1,0,rt this bitch is pregnant dancing her heart out for me and i m on instagram i m an asshole
19550,0,1,0,rt why black women say i m gon get me a white man like white guys not dogging bitches too y all so dumb
19551,0,1,0,rt bitch you tweaking hoe tweaking hoe 128129
19552,0,1,0,rt no hoes no baes no dips sidelines no nothing 128530 128563 128080
19553,0,1,0,rt damn i ain t got no bitches
19554,0,1,0,rt too bad i m a bitch 128528
19555,0,1,0,rt eddz and i m not stuck up you niggas just love assuming bitches want yall when we just being nice 128530 9995 128588
19556,0,0,1,rt no teabaggers 9 11 is not about benghazi it s about those planes and those towers stop watching fox news
19557,0,1,0,rt i ve always wanted to do a youtube cover but i m too pussy so umm okay how about this 35 rts and i will post a cover 8230
19558,0,1,0,rt you re jealous bitch
19559,0,1,0,rt hos will literally do anything to say they got a nigga dawg 128514 128514
19560,0,1,0,rt all my bitches bigger than me they where sizes 9 11 128514 128514 128514 so i can t fit they shit i d looked dumb af
19561,0,1,0,rt my friends are all dumb hoes who i dont even like
19562,0,1,0,rt yall females really be cool with cuffin hoe ass niggas 128514 nope couldn t be me
19563,0,1,0,rt twitter should dump the little blue bird mascot and just officially change it to a set of boobs
19564,1,0,0,rt never go full retard
19565,0,1,0,rt the nicer you are the easier you re hurt so just be a bitch
19566,0,1,0,rt im not shy or quiet im just chilling bitch
19567,0,1,0,rt you re such a bitch me
19568,0,1,0,rt i m such a sarcastic bitch its beautiful
19569,0,1,0,rt once i take my bra off don 8217 t ask me to do shit for u bitch bc once that bra comes off i am clocked out of life i am do 8230
19570,0,0,1,rt when other girls wear beanies they look cute amp stylish but when i wear them i look like a member of a drug cartel who sel 8230
19571,0,1,0,rt school is so pointless i m just trying to pass the class and get out this bitch
19572,0,1,0,rt 8220 white twitter when they get in an argument i wouldve bitch slapped her into 8230
19573,0,1,0,rt fuck a closed casket bitch put me with the trees let me rot throw some seeds water me and give me leaves
19574,0,1,0,rt 15 smoke sum bitch
19575,0,1,0,rt jonesss sqquad no i want 1 billion dollars 4 bad hoes from da islands and a fine ass genie bitch but datz none of 8230
19576,0,0,1,rt i am so pleased and proud to have been announced the sole curator of the soundtrack for mockingjay part 1
19577,0,1,0,rt ion even ask lightskin bitches for nudes nomo fuck y all 128529
19578,0,0,1,rt dc fri 1 3 bengali harlem amp lost histories south asian am reading convo 14th st cc 8230
19579,0,0,1,rt in dc fri 1 3 bengali harlem reading convo 14th st http 8230
19580,0,1,0,rt it s to the point that i don t enjoy watching harden anymore he constantly does that and it pisses me off stop being a bitch 8230
19581,0,1,0,rt lmaoooo rt white people lmaoo rt filth rt when she says come get this pussy
19582,0,1,0,rt andhiphop stevie j proved that you can turn a hoe into a housewife 128553 128514 128175
19583,0,1,0,rt you mine meaning respect the fact that i don t want you talking chilling or anything with a bitch that use to like you 8230
19584,0,1,0,rt when a bitch trying to flirt with my niggga i be like 128129
19585,0,1,0,rt falling in love is easy its falling out of love that s a bitch
19586,0,1,0,rt im queer as a three dollar bill and my first response to her coming out was sarcastic wow really never 8230
19587,0,1,0,rt 128514 what gerry sends me that damn jig a boo 128514 128529
19588,0,1,0,rt don t play games with a girl who can play better bitch
19589,0,1,0,rt i don t know a bitch in the world that claim they too busy for a nigga they really fuck with
19590,0,0,1,rt luv attack animals last house on the left by the lake and she got colored eyes we should have known lol
19591,0,1,0,rt 8220 i hate when i lose something and my mom says 8220 well i guess it wasn t that important 8221 like bitch you lost me in a grocery st 8230
19592,0,0,1,rt brooks there was a fly that was banging into all the windows and i called it retarded but then i thought to myself umm i m talki 8230
19593,0,1,0,rt great pussy will have you doing shit you would think you would never do
19594,0,1,0,rt yall ever was in the car with ya moma before and you singing every song come in and she be like bitch you know that sch 8230
19595,0,1,0,rt true life i m an emotional clingy bitch
19596,0,1,0,rt i have zero hoes 128533
19597,0,1,0,rt singer freeze bitch i m gonna steal your heart 128521
19598,0,1,0,rt boo mansion elan tonight bitch gt gt gt gt
19599,0,1,0,rt i m such a bitch lmao i really just say what s on my mind though can t help it
19600,0,0,1,rt amrhein luckily for my friends i m a yellow belt in karate which is unfortunate for the bonner dudes lookout
19601,0,1,0,rt stew4 lol why they tryna make mimi out 2 b this bad bitch she is sooooo weak it makes me mad and she fucks like a 6th grader 128553 128514
19602,0,1,0,rt jackie weird like bitch hang with ppl ya age 128514
19603,0,1,0,rt you can ride for a nigga ya whole life new pussy fuck it up in one night
19604,0,1,0,rt dawqq bitch please i dont even make my own food 9995
19605,0,1,0,rt hoes be calling hoes hoes when they know they just as much of a hoe as the other hoe they calling a hoe
19606,0,1,0,rt myspace died a couple of years ago facebook in the hospital twitter at the strip club throwing ones at the big booty hoe 8230
19607,0,1,0,rt ratchet bitches be like my name is shaniqua asssofathairsoreal brown get claps it claps right claps
19608,0,1,0,rt youre becoming a real bitch on this car ride john on me not caring whether or not fountains of wayne makes money on tour
19609,0,1,0,rt tbt i tried on french s outfit for the freshman cover at that shoot high as fuck off weed brownies 8230
19610,0,1,0,rt 8220 all my hoes stay mad at me i keep em hot guess they got a fever 8221 128514
19611,0,1,0,rt i feel bad for all the homies that suffer from canker sores on the reg those bitches hinder the spirit
19612,0,1,0,rt hehe hoe quotes
19613,0,1,0,rt i need a guy that can put me in my place bitches that think they re zoo animals
19614,0,1,0,rt every girl goes thru her hoe phase her freshman year in college
19615,0,1,0,rt niggas got a girl why the fuck you asking girls to text you hoes man hoes
19616,0,1,0,rt you hoes getting outta hand
19617,0,1,0,rt you women are not wild animals well some you can control your own attitude and put yourself in place u dumb bitch
19618,0,1,0,rt it s britney bitch
19619,0,0,1,rt judkins when you look like trash and someone compliments you
19620,0,1,0,rt bitch you guessed it
19621,0,1,0,rt blu lana it ain t nuttin ta fuck that bitch dawg frohorsemen
19622,0,0,1,rt giantduck pittsburghduck yellow livestream wpxi nofliter duckburgh
19623,0,1,0,rt twinkle twinkle little star i fucked your bitch and stole your car
19624,0,1,0,rt bitch nigga qualities is all you can provide 128514
19625,0,1,0,rt mask yo bitch what cho name bitch i wanna fuck ya bitch jacey the things she says to me doe 0utcast bff baby 8230
19626,0,0,1,rt oreo speedwagon fatbands
19627,0,0,1,rt i ve talked too much trash for ou to lose today
19628,0,1,0,rt you re a cunt screen shot that
19629,0,0,1,rt yes yes i know all about the fob reconciliation it was my idea you re welcome
19630,1,0,0,rt you got niggas amp i got bitches
19631,0,0,1,rt last time xfactor auditions came to dublin i auditioned and and a man in a blue monkey s 8230
19632,0,1,0,rt 8220 100d all these hoes sooo average 128553 128533 8221 of course
19633,0,1,0,rt maybe yall hoe ass niggas should start considering girls feelings shiii think about if a nigga is doing what you re doing 8230
19634,0,0,1,rt the incredible scales of celestial bodies
19635,0,1,0,rt that s the type of bitch that i hate
19636,0,1,0,rt nipples you little stupid ass bitch i aint fucking with you
19637,0,1,0,rt yes she is ghetto bitch
19638,1,0,0,rt shes one of the ugliest women ive ever seen cross between a reptile and a crow
19639,0,0,1,rt muslim jihadi fighters book tickets on cruise ships to syria and iraq 160
19640,0,1,0,rt sliwinski fuck liviin she s a basic bitch
19641,0,1,0,rt my ex told me once she wanted me to get her a gift that would take her breath away so i got that bitch a treadmill
19642,0,1,0,rt nun fucking bitches getting money
19643,0,1,0,rt hampton ily ur a bad bitch
19644,0,1,0,rt hampton i really do get excited to see my bad bitch association in lunch everyday they always make me laugh
19645,0,0,1,rt np big nig nig
19646,0,1,0,rt ya by being your bitch
19647,0,1,0,rt i love me some down ass bitches
19648,0,0,1,rt i wish i had pretty colored eyes
19649,0,1,0,rt mousee 8220 r u african because ur a frican bitch 8221
19650,0,1,0,rt mason if you re a freshman and you ve fucked 1 4 of the boys in the senior class you re a hoe notcute
19651,0,1,0,rt pretty bitches rep taylor gang hollah lmfaoo
19652,0,1,0,rt like bitch you already know the answer it s all for bri duh
19653,0,1,0,rt shimmy shimmy ya bitch
19654,1,0,0,rt is you a girl or a guy is you my mom or is you my dad im a butch dyke
19655,0,1,0,rt i believe the time for uncouth uncivilised people to be sentenced to death for racial slurs attacks against ne citizens
19656,0,1,0,rt only an extreme lowlife bitches abt her juniors in public rajdeep reveals his ugly character in ny http 8230
19657,0,0,1,rt report what u want but physically chasing hounding is uncivilised also in case of bansal gadkari 8230
19658,0,1,0,rt claims hoes don t exist uses hoe in her name
19659,0,1,0,rt y all look fucking retarded with y alls pants down to your ankles
19660,0,1,0,rt when you know you dealing with hoe 128583
19661,0,1,0,rt amanda wants fizz to protect her this dude told yo ass on multiple occasions to let this bitch be
